codeInsee,CodePostal,NomOrganisme,NomCommune,Email,Téléphone,Url,Adresse,Latitude,Longitude,dateMiseAJour
88214,88240,Mairie de Grandrupt-de-Bains,Grandrupt-de-Bains,commune.grandruptdebains@wanadoo.fr,03 29 30 91 81,"",Le Village,48.0649642944,6.18571376801,2017-06-13
62002,62116,Mairie d'Ablainzevelle,Ablainzevelle,mairie.ablainzevelle@wanadoo.fr,03 21 73 08 95,http://www.ablainzevelle.perso.sfr.fr,10 rue Saint-Pierre,50.1408996,2.70068,2016-08-08
45132,45340,Mairie d'Égry,Égry,mairie.egry@wanadoo.fr,02 38 33 21 32,"",Grande rue,48.1122016907,2.40220999718,2017-05-10
38529,38410,Mairie de Vaulnaveys-le-Haut,Vaulnaveys-le-Haut,mairie@vaulnaveys-le-haut.fr,04 76 89 18 05,http://www.vaulnaveys-le-haut.fr,584 avenue d'Uriage,45.1192016602,5.81069993973,2016-12-16
88474,88300,Mairie de Tilleux,Tilleux,mairie.tilleux@gmail.com,03 29 94 71 36,"",2 rue du Faubourg,48.3114013672,5.72842979431,2017-06-13
50624,50200,Mairie de La Vendelée,La Vendelée,mairie.lavendelee@west-telecom.com,+33 2 33 45 14 46,"",51 route de l'Église,49.0836493,-1.508242,2016-04-12
21173,21200,Mairie de Chorey-les-Beaune,Chorey-les-Beaune,mairie.chorey-les-beaune@wanadoo.fr,03 80 22 12 34,http://www.chorey-les-beaune.fr,Place de la Mairie,47.048887,4.86904,2017-05-11
06013,06450,Mairie de Belvédère,Belvédère,accueil@mairie-belvedere.fr,04 93 03 41 23,http://www.mairie-belvedere.fr,1 place du Colonel-Baldoni,44.0144195557,7.32446813583,2017-07-10
51660,51110,Mairie de Warmeriville,Warmeriville,mairie@warmeriville.fr,03 26 03 32 04,http://www.warmeriville.fr,1 rue des Vagériaux,49.3512496948,4.21811485291,2017-07-10
46050,46140,Mairie de Cambayrac,Cambayrac,cambayrac@orange.fr,05 65 36 95 37,http://mairie-de-cambayrac.e-monsite.com,Le Bourg,44.4306755066,1.28535997868,2017-10-09
80166,80670,Mairie de Canaples,Canaples,mairie.canaples@wanadoo.fr,03 22 52 91 98,http://www.canaples.fr,Rue Neuve,50.0559997559,2.21833992004,2016-11-14
68007,68280,Mairie d'Andolsheim,Andolsheim,mairie@andolsheim.fr,03 89 71 40 08,http://www.andolsheim.fr,2 Grand'rue,48.064599,7.4176139,2017-03-31
45200,45240,Mairie de Ménestreau-en-Villette,Ménestreau-en-Villette,cm-menestreau.en.villette@wanadoo.fr,02 38 76 90 35,http://www.menestreau-en-villette.fr,35 place du 11-Novembre,47.6991996765,2.0217499733,2017-05-10
80707,80140,Mairie de Saint-Léger-sur-Bresle,Saint-Léger-sur-Bresle,mairie.saint-leger-sur-bresle@laposte.net,02 32 97 04 74,"",23 rue des Ponts,49.8695106506,1.72100496292,2016-11-14
54141,54210,Mairie de Coyviller,Coyviller,commune-de-coyviller@orange.fr,03 83 46 65 98,"",3 rue de la Mairie,48.5878982544,6.28162002563,2017-06-13
22218,22820,Mairie de Plougrescant,Plougrescant,accueilmairie@plougrescant.fr,02 96 92 51 18,http://www.plougrescant.fr,Le Bourg,48.77526,-3.228668,2017-02-21
76160,76190,Mairie de Carville la Folletière,Carville-la-Folletière,mairie.carvillelafolletiere@wanadoo.fr,02 35 91 27 28,http://www.plateauvert.fr,Le Bourg,"","",2017-10-02
31340,31320,Mairie de Mervilla,Mervilla,mervilla.mairie@wanadoo.fr,09 61 35 44 88,"",7 chemin de l'Église,"","",2017-10-06
09221,09400,Mairie d'Ornolac-Ussat-les-Bains,Ornolac-Ussat-les-Bains,mairie.ornolac.ariege@orange.fr,05 61 05 89 71,http://www.ornolac-ussat-les-bains.fr,"8, rue de la Mairie",42.819536,1.631721,2017-07-17
11007,11330,Mairie d'Albières,Albières,albières.mairie@orange.fr,04 68 70 02 02,"",3 rue de la Mairie,42.946647644,2.47777104378,2016-07-06
54216,54290,Mairie de Froville,Froville,mairiefroville@orange.fr,03 83 42 52 01,"",8 rue Principale,48.4902000427,6.39647006989,2017-06-13
58080,58800,Mairie de La Collancelle,La Collancelle,la-collancelle.mairie@wanadoo.fr,+33 3 86 22 41 90,http://la-collancelle.monsite-orange.fr,Le Bourg,47.1746368408,3.64054989815,2016-04-12
66041,66600,Mairie de Cases-de-Pène,Cases-de-Pène,mairie.casesdepene@wanadoo.fr,+33 4 68 38 90 90,"",Rue de l'Hôtel-de-Ville,42.779116,2.7865859,2017-07-27
18177,18130,Mairie de Parnay,Parnay,mairie.parnay@wanadoo.fr,+33 2 48 59 80 70,"",Le Bourg,46.8493718,2.5720109,2016-05-10
39559,39380,Mairie de La Vieille-Loye,La Vieille-Loye,mairie.lavieilleloye@wanadoo.fr,+33 3 84 71 74 38,"",1 rue des Turots,47.0419,5.633546,2015-07-08
89436,89210,Mairie de Venizy,Venizy,mairie-venizy@orange.fr,03 86 35 09 76,http://www.venizy.fr,18 rue des Forges,48.034198761,3.70851993561,2017-04-21
95212,95380,Mairie d'Épiais-lès-Louvres,Épiais-lès-Louvres,mairieepiais-leslouvres@wanadoo.fr,01 34 68 14 60,"",8 rue du Manoir,49.0318622,2.5574188,2017-05-10
67410,67560,Mairie de Rosenwiller,Rosenwiller,secretariat@rosenwiller.com,03 88 50 41 66,http://www.rosenwiller.com,2 place de l'Église,48.5057888,7.4404286,2017-03-31
33480,33330,Mairie de Saint-Sulpice-de-Faleyrens,Saint-Sulpice-de-Faleyrens,lamairie@saintsulpicedefaleyrens.com,05 57 24 75 26,http://www.saintsulpicedefaleyrens.com,9 avenue du Général-de-Gaulle,44.9075012207,-0.232102006674,2017-02-21
40056,40420,Mairie de Brocas,Brocas,mairie.brocas@wanadoo.fr,+33 5 58 51 40 68,http://www.brocas.fr,44 place Robert-Bezos,44.044316,-0.5363994,2016-02-08
57618,57820,Mairie de Saint-Louis,Saint-Louis,saint-louis.mairie@wanadoo.fr,03 87 07 90 78,"",151 rue du Plan-Incliné,48.7176017761,7.19215011597,2017-06-13
45129,45220,Mairie de Douchy-Montcorbon,Douchy-Montcorbon,douchy.mairie@wanadoo.fr,+33 2 38 87 10 29,"",42 rue du Gâtinais,47.9440994263,3.04660010338,2016-05-10
60289,60210,Mairie de Grez,Grez,mairie.grez@orange.fr,+33 9 75 57 30 59,"","2, rue Minet",49.6390266418,1.97910094261,2014-12-16
48193,48400,Mairie de Vebron,Vebron,mairie.vebron@wanadoo.fr,04 66 44 00 18,http://www.mairievebron.fr,Le Village,44.2391395569,3.5785779953,2016-07-06
29254,29600,Mairie de Saint-Martin-des-Champs,Saint-Martin-des-Champs,mairie@ville-stmartin29.fr,02 98 62 06 47,http://www.ville-st-martin29.fr,Place de la Barrière,48.5748652,-3.8445503,2017-02-21
54016,54200,Mairie d'Andilly,Andilly,commune.andilly@orange.fr,03 83 62 85 20,"",Place de l'Église,47.1756654,6.8071565,2017-06-13
77333,77797,Mairie de Nemours,Nemours Cedex,mairie@ville-nemours.fr,01 64 78 40 00,http://www.nemours.fr,39 rue du Docteur-Chopy,48.2661094666,2.69414710999,2017-05-10
14431,14270,Mairie de Mézidon Vallée d'Auge,Mézidon Vallée d'Auge,mairie@mezidon-canon.fr,+33 2 31 42 64 64,http://www.cc-vallee-auge.frLes-communes/Mezidon-Canon,Mézidon-Canon,49.0736618042,-0.0698380023241,2017-06-21
31007,31230,Mairie d'Ambax,Ambax,ambax.mairie@wanadoo.fr,05 61 94 15 00,"",Place de la Mairie,43.3680877,0.9345767,2017-10-09
76626,76490,Mairie de Saint-Nicolas-de-la-Haie,Saint-Nicolas-de-la-Haie,mairiesaintnicolas@wanadoo.fr,02 35 38 03 50,"",365 rue de l'Église,49.556101,0.621976,2016-12-16
80748,80240,Mairie de Templeux-le-Guérard,Templeux-le-Guérard,mairie.templeux-le-guerard@laposte.net,03 22 86 57 85,"",6 rue de la Dessous,49.9384002686,3.12383008003,2016-11-14
12067,12540,Mairie du Clapier,Le Clapier,mairieduclapier@wanadoo.fr,05 65 99 32 45,"",Le Bourg,43.8311763,3.1733931,2016-10-10
39420,39270,Mairie de Pimorin,Pimorin,mairie.pimorin@wanadoo.fr,03 84 44 52 16,"",69 Grande rue,46.5022622,5.504582,2016-11-14
15171,15170,Mairie de Sainte-Anastasie,Sainte-Anastasie,mairie.steanastasie@orange.fr,04 71 20 53 43,"",Le Bourg,45.1727256775,2.96831607819,2017-03-31
54508,54610,Mairie de Sivry,Sivry,mairie@sivry54.fr,03 83 31 52 21,http://www.sivry54.fr,3 rue Jules-Ferry,48.8313544,6.2015423,2017-06-13
01272,01400,Mairie de Neuville-les-Dames,Neuville-les-Dames,mairie-neuville-les-dames@orange.fr,04 74 55 60 97,http://www.neuvillelesdames01.fr,25 place de la Mairie,46.2025985718,5.02498006821,2016-12-16
62831,62130,Mairie de Troisvaux,Troisvaux,mairie-troisvaux.belval@nordnet.fr,03 21 41 46 14,"",55 rue Principale,50.3820991516,2.33685994148,2016-08-08
64341,64130,Mairie de Lichos,Lichos,mairielichos@orange.fr,05 59 28 81 00,"",Quartier Mairie-École,43.304473877,-0.873799979687,2017-02-21
81258,81440,Mairie de Saint-Julien-du-Puy,Saint-Julien-du-Puy,mairie@saintjuliendupuy.fr,05 63 42 00 18,"",La Bartelle,43.758518,2.080693,2016-10-10
38483,38510,Mairie de Sermérieu,Sermérieu,accueil@sermerieu.fr,04 74 80 16 79,http://www.sermerieu.fr,60 place de la Mairie,45.6713981628,5.40894985199,2016-12-16
40160,40250,Mairie de Lourquen,Lourquen,mairie.lourquen@wanadoo.fr,05 58 97 96 32,"",45 route de Mugron,43.7601013184,-0.786679,2017-02-21
60176,60800,Mairie de Crépy-en-Valois,Crépy-en-Valois,contact@crepyenvalois.fr,+33 3 44 59 44 44,http://www.crepyenvalois.fr,"2, avenue du Général-Leclerc",49.2358016968,2.88958001137,2014-12-16
27562,27950,Mairie de Saint-Marcel,Saint-Marcel,ville.st.marcel@ville-saint-marcel27.fr,02 32 64 32 50,http://www.saint-marcel27.fr,55 route de Chambray,49.095199585,1.45106005669,2016-12-16
02448,02350,Mairie de Mâchecourt,Mâchecourt,mairie.machecourt@orange.fr,+33 3 23 22 05 06,"","3, place de la Mairie",49.6542205811,3.8418610096,2014-12-18
89218,89400,Mairie de Laroche-Saint-Cydroine,Laroche-Saint-Cydroine,mairie.laroche@wanadoo.fr,03 86 80 16 71,http://laroche-saint-cydroine.a3w.fr,Place du 19-Mars-1962,47.964099884,3.48456001282,2017-04-21
19288,19130,Mairie de Voutezac,Voutezac,mairie.voutezac@wanadoo.fr,05 55 25 06 47,http://www.voutezac.correze.net,Place de la République,45.2922445,1.4377461,2017-03-31
74292,74150,Mairie de Vaulx,Vaulx,mairie@vaulx74.fr,04 50 60 55 63,http://www.vaulx74.fr,32 route de Hauteville,45.9194245,5.993269,2016-12-16
53017,53340,Mairie déléguée d'Épineux-le-Seguin,Val-du-Maine,mairie.epineux.le.seguin@wanadoo.fr,02 43 98 43 45,"",Épineux-le-Seguin,47.9423296,-0.3615787,2017-05-19
40021,40140,Mairie d'Azur,Azur,mairie.azur@wanadoo.fr,05 58 48 13 06,http://www.mairie-azur.fr,6 place Aristide-Briand,43.7991603,-1.3030246,2017-02-21
88412,88700,Mairie de Saint-Benoît-la-Chipotte,Saint-Benoît-la-Chipotte,mairie.stbenoit88@wanadoo.fr,03 29 65 13 69,"",9 rue de la Mairie,48.356098175,6.73188018799,2017-06-13
76199,76390,Mairie de Criquiers,Criquiers,mairie.criquiers@orange.fr,+33 2 35 93 67 88,http://www.criquiers.fr,"63, rue Principale",49.675103,1.708548,2016-07-25
47114,47250,Mairie de Grézet-Cavagnan,Grézet-Cavagnan,mairie.grezetcavagnan@wanadoo.fr,05 53 89 21 17,"",Le Bourg,44.3930854797,0.0969130024314,2017-02-21
97210,97240,Mairie du François,Le François,service.courrier@ville-francois.fr,+596 5 96 54 30 02,http://www.ville-francois.fr,Place Charles-de-Gaulle,14.612674,-60.887727,2016-12-16
71278,71300,Mairie de Marigny,Marigny,mairie.marigny71@wanadoo.fr,+33 3 85 57 35 88,http://www.marigny71.fr,Le Bourg,46.6804249,4.4549156,2015-04-22
09105,09350,Mairie de Daumazan-sur-Arize,Daumazan-sur-Arize,mairie.daumazan@orange.fr,05 61 69 80 12,http://www.daumazan-sur-arize.fr,1 place du Dôme,43.1449012756,1.30571997166,2017-10-09
12230,12170,Mairie de Saint-Jean-Delnous,Saint-Jean-Delnous,mairie.stjeandelnous@wanadoo.fr,05 65 74 01 83,"",Place de la Mairie,44.0436897278,2.49084091187,2017-10-09
40328,40480,Mairie de Vieux-Boucau-les-Bains,Vieux-Boucau-les-Bains,mairie@vieuxboucau.fr,05 58 48 13 22,http://www.vieuxboucau.fr,1 place de la Mairie,43.786243,-1.400539,2017-02-21
02011,02290,Mairie d'Ambleny,Ambleny,ambleny.mairie@orange.fr,03 23 74 20 19,http://www.ambleny.fr,11 rue de la Tour,49.3802986145,3.18492007256,2016-11-14
01152,01130,Mairie d'Échallon,Échallon,secretariat.mairie@echallon.fr,04 74 76 48 51,http://www.echallon.fr,Lieu-dit Miribel,46.210307,5.7406262,2016-12-16
74286,74360,Mairie de Vacheresse,Vacheresse,mairie@vacheresse.fr,+33 4 50 73 10 18,http://www.vacheresse.fr,1071 route du Chef-lieu,46.324027,6.673627,2015-07-08
26319,26750,Mairie de Saint-Michel-sur-Savasse,Saint-Michel-sur-Savasse,saintmichelsursavasse@valenceromansagglo.fr,04 75 02 63 48,"",465 rue de la Patache,45.1459999084,5.12286996841,2016-12-16
89207,89310,Mairie de Jouancy,Jouancy,mairiedejouancy@gmail.com,+33 3 86 82 66 61,"",Le Bourg,47.681868,4.033145,2016-04-12
76420,76440,Mairie de Mauquenchy,Mauquenchy,mairie-de-mauquenchy@wanadoo.fr,02 35 90 58 16,"",Impasse de l'École,49.6046109,1.4679176,2016-12-16
76744,76340,Mairie de Villers-sous-Foucarmont,Villers-sous-Foucarmont,mairie.villers-sous-foucarmont@wanadoo.fr,02 35 93 61 71,"",2 rue des Tilleuls,49.8389643,1.5633122,2016-12-16
71177,71480,Mairie de Dommartin-lès-Cuiseaux,Dommartin-lès-Cuiseaux,mairie.dommartinlescuiseaux@wanadoo.fr,03 85 76 62 32,http://www.dommartinlescuiseaux.fr,122 Grande rue,46.500713,5.298266,2017-04-21
68060,68520,Mairie de Burnhaupt-le-Haut,Burnhaupt-le-Haut,mairie@burnhaupt-le-haut.com,03 89 48 70 58,http://www.burnhaupt-le-haut.com,1 place de la Mairie,47.7294998169,7.14448976517,2017-03-31
70230,70120,Mairie de Fédry,Fédry,mairie.fedry@orange.fr,+33 3 84 92 08 52,"","12, Grande rue",47.6160648,5.87984319999998,2014-08-04
50064,50360,Mairie de La Bonneville,La Bonneville,"",+33 2 33 41 00 72,"",1 village de l'Église,49.3931697238,-1.45463705063,2016-04-12
12021,12200,Mairie du Bas-Ségala,Le-Bas-Ségala,mairielebas.segala@orange.fr,05 65 29 93 01,http://www.labastideleveque.fr,Le Bourg,44.3404388428,2.13412308693,2017-10-09
02680,02410,Mairie de Saint-Gobain,Saint-Gobain,villedesaintgobain@orange.fr,03 23 52 80 01,http://www.ville-saint-gobain.fr,6 rue de Montevideo,49.595500946,3.3793399334,2016-11-14
07290,07270,Mairie de Saint-Prix,Saint-Prix,mairie.st.prix@inforoutes-ardeche.fr,+33 4 75 29 23 05,"",Le Village,44.9032018,4.5646224,2015-07-08
52170,52190,Mairie de Dommarien,Dommarien,dommarien.mairie@wanadoo.fr,03 25 88 45 83,"",3 rue de l'Église,47.6867980957,5.34634017944,2016-07-06
41059,41700,Mairie de Contres,Contres,accueil2.mairie.contres@fr.oleane.com,02 54 79 53 22,http://www.ville-contres.fr,Place du 8-Mai-1945,"","",2017-10-24
77313,77940,Mairie de Montmachoux,Montmachoux,mairie.montmachoux@gmail.com,01 64 32 39 31,http://www.montmachoux.fr,5 rue de l'École,48.3195991516,2.99359202385,2017-05-10
35243,35133,Mairie de Romagné,Romagné,mairie@romagne35.com,02 99 98 81 11,http://romagne35.com,17 rue Nationale,48.3364982605,-1.28495001793,2017-02-21
31412,31350,Mairie de Péguilhan,Péguilhan,mairielunax@orange.fr,05 61 88 78 73,"",Lunax,43.3400268555,0.687752008438,2017-10-09
59039,59400,Mairie d'Awoingt,Awoingt,mairie@awoingt.fr,03 27 78 61 66,http://awoingt.fr,3 rue Albert-Mathieu,50.1561012268,3.2813000679,2016-08-08
04237,04140,Mairie du Vernet,Le Vernet,le-vernet.mairie@wanadoo.fr,04 92 35 02 84,http://www.mairie-le-vernet.info,Le Village,44.2774200439,6.38946294785,2017-07-10
84086,84580,Mairie d'Oppède,Oppède,mairie-oppede@wanadoo.fr,04 90 76 90 06,http://www.oppede.fr,75 place Félix-Autard,43.8432998657,5.16779994965,2017-07-10
52125,52000,Mairie de Chamarandes-Choignes,Chamarandes-Choignes,chamarandes-choignes@wanadoo.fr,03 25 32 22 73,http://www.mairie-chamarandes-choignes.fr,24 rue de Chamarandes,48.107283,5.171891,2017-07-10
60374,60420,Mairie de Maignelay-Montigny,Maignelay-Montigny,mairie@maignelay-montigny.fr,03 44 51 14 01,http://www.maignelay-montigny.fr,Rue François-Mitterrand,49.548500061,2.51213002205,2016-11-14
52330,52330,Mairie de Montheries,Montheries,mairie.montheries@orange.fr,03 25 32 62 51,"",Rue Charmotte,48.1682468,4.9111458,2017-07-10
31322,31230,Mairie de Martisserre,Martisserre,mairie.martisserre@wanadoo.fr,05 61 94 02 10,"",Place de la Mairie,43.3911628723,0.879709005356,2017-10-09
21179,21490,Mairie de Clénay,Clénay,clenay.commune@orange.fr,03 80 23 21 59,http://www.clenay.fr,25 Grande rue,47.4039925,5.1228379,2017-04-21
57501,57670,Mairie de Neufvillage,Neufvillage,mairie@neufvillage.fr,03 87 01 53 40,http://www.neufvillage.fr,1 rue de la Mairie,48.937936,6.783125,2017-06-13
37190,37800,Mairie de Pussigny,Pussigny,mairie.pussigny@wanadoo.fr,02 47 65 01 02,"",5 rue de la Mairie,46.9933092,0.5700805,2017-05-10
49020,49071,Mairie de Beaucouzé,Beaucouzé Cedex,maire@ville-beaucouze.fr,02 41 48 00 53,http://www.ville-beaucouze.fr,Esplanade de la Liberté,47.4744987488,-0.63258099556,2016-08-08
95219,95123,Mairie d'Ermont,Ermont Cedex,mairie@ville-ermont.fr,01 30 72 38 38,http://www.ermont.fr,100 rue Louis-Savoie,48.9916222,2.2585406,2017-05-10
15167,15600,Mairie de Rouziers,Rouziers,mairie-rouziers@orange.fr,04 71 46 19 37,http://www.rouziers.fr,Le Bourg,44.7933959961,2.20860409737,2017-03-31
79137,79360,Mairie de Granzay-Gript,Granzay-Gript,mairie@granzay-gript.fr,05 49 09 70 60,http://www.granzay-gript.fr,8 rue de la Fougeraye,46.2218017578,-0.496037989855,2016-08-08
77028,77120,Mairie de Beautheil,Beautheil,mairie@beautheil.fr,01 64 03 19 03,http://www.beautheil.fr,Rue de la Mairie,48.7621002197,3.08678007126,2017-05-10
54103,54800,Mairie de Bruville,Bruville,mairiebruville@ozone.net,03 82 33 67 38,"",1 B rue de l'École,49.1311073303,5.91627979279,2017-06-13
14342,14230,Mairie déléguée de Castilly,Isigny-sur-Mer,mairie.castilly@gmail.com,+33 2 31 22 82 76,"",Castilly,49.270886,-1.024036,2017-06-07
03151,03600,Mairie de Louroux-de-Beaune,Louroux-de-Beaune,louroux-de-beaune@wanadoo.fr,04 70 64 38 51,http://www.louroux-de-beaune.planet-allier.com,4 rue de la Mairie,46.2850990295,2.82896995544,2017-03-31
27604,27210,Mairie de Saint-Sulpice-de-Grimbouville,Saint-Sulpice-de-Grimbouville,mairie-stsulpicedegrimbouville@orange.fr,02 32 41 44 89,"",404 route de l'Estuaire,49.3790016174,0.444099009037,2016-12-16
67229,67440,Mairie de Jetterswiller,Jetterswiller,mairie.jetterswiller@free.fr,+33 3 88 70 61 59,"",23 rue de l'Église,48.67029953,7.41415977478,2016-03-10
63159,63620,Mairie de Fernoël,Fernoël,mairie.fernoel@wanadoo.fr,04 73 21 70 22,"",Rue Charles-Rouchon,45.811257,2.43741,2017-03-31
62665,62390,Mairie du Ponchel,Le Ponchel,mairiedeleponchel@orange.fr,+33 3 21 04 03 63,"","4, rue d'En-Bas",50.2574683,2.0709376,2013-10-02
13104,13960,Mairie de Sausset-les-Pins,Sausset-les-Pins,sm.sausset@gmail.com,04 42 44 51 51,http://www.ville-sausset-les-pins.fr,Place des Droits-de-l'Homme,43.331073761,5.10644721985,2017-07-10
70523,70600,Mairie de Vars,Vars,vars.mairie@wanadoo.fr,+33 3 84 32 12 80,"",Rue du Puits,47.5346065,5.5319913,2015-07-08
28032,28150,Mairie de Beauvilliers,Beauvilliers,beauvilliers28mairie@wanadoo.fr,02 37 99 07 16,http://www.beauvilliers28.fr,3 rue de Paris,48.2978091,1.6515477,2017-05-10
40233,40350,Mairie de Pouillon,Pouillon,mairie@pouillon40.fr,+33 5 58 98 21 62,htttps://www.pouillon40.fr,96 place de la Mairie,43.605171,-0.99759,2016-02-08
62033,62880,Mairie d'Annay,Annay,mairie@annaysouslens.fr,03 21 13 44 20,http://www.annaysouslens.fr,Place Roger-Salengro,50.4626555,2.8771165,2016-08-08
37168,37160,Mairie de Neuilly-le-Brignon,Neuilly-le-Brignon,mairie.neuilly.le.brignon@wanadoo.fr,02 47 59 66 02,http://www.neuillylebrignon.fr,12 rue de l'Épeautre,46.9742055,0.789221,2017-05-10
71439,71600,Mairie de Saint-Léger-lès-Paray,Saint-Léger-lès-Paray,saintleger@legrandcharolais.fr,03 85 81 94 53,"",Les Mûriers,46.4727134705,4.08892822266,2017-04-21
81053,81260,Mairie de Cambounès,Cambounès,mairie.cambounes@orange.fr,05 63 50 51 54,http://www.cambounes.com,Le Bourg,43.586227,2.440458,2017-10-09
71070,71390,Mairie de Buxy,Buxy,mairie.buxy@wanadoo.fr,03 85 94 18 30,http://www.buxy.fr,25 rue de Baranges,46.711453,4.695011,2017-04-21
85192,85510,Mairie de Rochetrejoux,Rochetrejoux,mairie.rochetrejoux@wanadoo.fr,02 51 91 45 24,http://www.rochetrejoux.fr,4 rue du Tigre,46.789100647,-1.0013500452,2016-08-08
76606,76390,Mairie de Morienne,Morienne,commune-de-morienne@orange.fr,02 35 93 60 40,"",3 place de la Mairie,49.7683349,1.7524839,2016-12-16
64422,64404,Mairie d'Oloron-Sainte-Marie,Oloron-Sainte-Marie,dgs@oloron-ste-marie.fr,+33 5 59 39 99 99,http://www.oloron-ste-marie.fr,Place Georges-Clemenceau,43.1945431638,-0.605449676514,2016-02-08
47024,47200,Mairie de Beaupuy,Beaupuy,communebeaupuy.47@wanadoo.fr,05 53 64 32 24,http://www.beaupuy47.com,2 rue de l'École,44.5357051,0.1475108,2017-02-21
58067,58400,Mairie de Chaulgnes,Chaulgnes,mairie.chaulgnes@wanadoo.fr,03 86 37 82 47,http://www.chaulgnes.fr,8 place des Résistants,47.128693,3.1025956,2017-04-21
71359,71290,Mairie de Préty,Préty,mairiedeprety@wanadoo.fr,03 85 51 06 67,"",1 place de l'Église,46.543146,4.941656,2017-04-21
01368,01540,Mairie de Saint-Julien-sur-Veyle,Saint-Julien-sur-Veyle,mairiedesaintjuliensurveyle@gmail.com,04 74 50 08 51,"",97 impasse de la Mairie,46.2038154602,4.95405817032,2016-12-16
57527,57420,Mairie d'Orny,Orny,commune.orny@gmail.com,03 87 52 40 49,http://www.mairie-orny.fr,5 rue Principale,49.0131988525,6.2305598259,2017-06-13
02586,02360,Mairie de Parfondeval,Parfondeval,commune.parfondeval@orange.fr,03 23 97 78 97,"",10 rue Principale,49.7621002197,4.13443994522,2016-11-14
81326,81150,Mairie de Sainte-Croix,Sainte-Croix,mairiedesaintecroix.tarn@orange.fr,05 63 56 82 90,http://www.sainte-croix-tarn.fr,1 place Pierre-Cassagnes,43.9715459,2.068165,2017-10-09
88009,88650,Mairie d'Anould,Anould,mairie.anould@wanadoo.fr,03 29 57 10 08,http://www.anould.fr,622 rue de Gérardmer,48.1786994934,6.93496990204,2017-06-13
70526,70210,Mairie de Vauvillers,Vauvillers,mairie.vauvillers@wanadoo.fr,03 84 92 82 88,"",Cour du Château,47.922171,6.09817299999997,2016-11-14
